,USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
11261,29980,99999,201708131800,208.0,11.0,17.0,722.0,CLR,,,,28.6,,,,,0.0,,,,8.0,61.0,56.0,1007.9,,1004.9,70.0,61.0,0.0,,,,0.0
11262,29980,99999,201708131900,236.0,10.0,17.0,722.0,SCT,,,,29.9,,,,,0.0,,,,,61.0,56.0,1008.8,,1005.8,,,,,,,0.0
11263,29980,99999,201708132000,271.0,8.0,13.0,722.0,SCT,,,,31.2,,,,,0.0,,,,,59.0,56.0,1009.7,,1006.7,,,,,,,0.0
11264,29980,99999,201708132100,270.0,9.0,,,,,,,31.2,,,,,0.0,,,,,58.0,54.0,1010.7,,1007.6,,,,,,,
11265,29980,99999,201708132200,295.0,9.0,16.0,722.0,SCT,,,,31.2,,,,,0.0,,,,,58.0,53.0,1011.7,,1008.6,,,,,,,0.0
11266,29980,99999,201708132300,293.0,8.0,14.0,722.0,SCT,,,,31.2,,,,,0.0,,,,,55.0,49.0,1012.7,,1009.7,,,,,,,0.0
11267,29980,99999,201708140000,291.0,7.0,13.0,80.0,BKN,,,,31.2,,,,,0.0,,,,0.0,55.0,49.0,1013.4,,1010.4,,,,,,,0.0
11268,29980,99999,201708140100,269.0,8.0,,722.0,CLR,,,,31.2,,,,,0.0,,,,,52.0,49.0,1014.3,,1011.3,,,,,,,0.0
11269,29980,99999,201708140200,272.0,9.0,12.0,722.0,CLR,,,,25.4,,,,,0.0,,,,,51.0,49.0,1014.9,,1011.8,,,,,,,0.0
11270,29980,99999,201708140300,270.0,7.0,,,,,,,28.1,,,,,0.0,,,,,50.0,48.0,1015.7,,1012.6,,,,,,,
11271,29980,99999,201708140400,271.0,9.0,12.0,722.0,CLR,,,,31.2,,,,,0.0,,,,,53.0,49.0,1016.5,,1013.4,,,,,,,0.0
11272,29980,99999,201708140500,282.0,8.0,12.0,722.0,CLR,,,,20.5,,,,,0.0,,,,,56.0,49.0,1017.2,,1014.1,,,,,,,0.0
11273,29980,99999,201708140600,282.0,8.0,12.0,722.0,CLR,,,,22.2,,,,,0.0,,,,0.0,59.0,49.0,1017.7,,1014.7,61.0,50.0,0.0,,,,0.0
11274,29980,99999,201708140700,259.0,8.0,11.0,722.0,CLR,,,,22.7,,,,,0.0,,,,,62.0,49.0,1018.3,,1015.3,,,,,,,0.0
11275,29980,99999,201708140800,260.0,9.0,14.0,722.0,CLR,,,,18.2,,,,,0.0,,,,,64.0,43.0,1019.0,,1016.0,,,,,,,0.0
11276,29980,99999,201708140900,250.0,7.0,,,,,,,18.8,,,,,23.0,,,,,67.0,44.0,1019.6,,1016.5,,,,,,,
11277,29980,99999,201708141000,196.0,11.0,16.0,722.0,CLR,,,,24.1,,,,,0.0,,,,,67.0,45.0,1019.9,,1016.9,,,,,,,0.0
11278,29980,99999,201708141100,214.0,15.0,24.0,722.0,CLR,,,,23.2,,,,,0.0,,,,,67.0,47.0,1020.5,,1017.5,,,,,,,0.0
11279,29980,99999,201708141200,207.0,16.0,24.0,722.0,SCT,,,,22.5,,,,,0.0,,,,8.0,68.0,49.0,1020.9,,1017.9,,,,,,,0.0
11280,29980,99999,201708141300,197.0,16.0,23.0,722.0,SCT,,,,24.2,,,,,0.0,,,,,68.0,49.0,1021.0,,1018.0,,,,,,,0.0
11281,29980,99999,201708141400,195.0,17.0,22.0,722.0,SCT,,,,31.2,,,,,0.0,,,,,69.0,51.0,1021.0,,1018.0,,,,,,,0.0
11282,29980,99999,201708141500,210.0,11.0,,722.0,SCT,,,,28.1,,,,,0.0,,,,,68.0,51.0,1021.2,,1018.2,,,,,,,
11283,29980,99999,201708141600,235.0,10.0,18.0,722.0,SCT,,,,31.2,,,,,0.0,,,,,68.0,46.0,1021.4,,1018.4,,,,,,,0.0
11284,29980,99999,201708141700,241.0,12.0,18.0,722.0,CLR,,,,31.2,,,,,0.0,,,,,66.0,42.0,1021.8,,1018.8,,,,,,,0.0
11285,29980,99999,201708141800,233.0,10.0,15.0,722.0,CLR,,,,31.2,,,,,0.0,,,,0.0,64.0,44.0,1022.6,,1019.6,70.0,60.0,0.0,,,,0.0
11286,29980,99999,201708141900,235.0,10.0,15.0,722.0,CLR,,,,31.2,,,,,0.0,,,,,61.0,45.0,1023.4,,1020.3,,,,,,,0.0
11287,29980,99999,201708142000,230.0,10.0,15.0,722.0,CLR,,,,31.2,,,,,0.0,,,,,60.0,48.0,1024.0,,1020.9,,,,,,,0.0
11288,29980,99999,201708142100,240.0,11.0,,,,,,,31.2,,,,,0.0,,,,,58.0,49.0,1024.4,,1021.4,,,,,,,
11289,29980,99999,201708142200,249.0,10.0,13.0,722.0,CLR,,,,31.2,,,,,0.0,,,,,56.0,51.0,1024.9,,1021.8,,,,,,,0.0
11290,29980,99999,201708142300,251.0,9.0,12.0,722.0,CLR,,,,31.2,,,,,0.0,,,,,55.0,51.0,1025.2,,1022.2,,,,,,,0.0
11291,29980,99999,201708150000,249.0,9.0,11.0,722.0,CLR,,,,31.2,,,,,0.0,,,,0.0,55.0,51.0,1025.5,,1022.4,,,,,,,0.0
11292,29980,99999,201708150100,249.0,9.0,13.0,722.0,CLR,,,,29.0,,,,,0.0,,,,,55.0,52.0,1025.8,,1022.7,,,,,,,0.0
11293,29980,99999,201708150200,242.0,6.0,,722.0,CLR,,,,22.7,,,,,0.0,,,,,53.0,51.0,1026.1,,1023.0,,,,,,,0.0
11294,29980,99999,201708150300,230.0,4.0,,,,,,,16.2,,,,,0.0,,,,,54.0,52.0,1026.5,,1023.4,,,,,,,
11295,29980,99999,201708150400,223.0,5.0,,722.0,CLR,,,,24.3,,,,,0.0,,,,,57.0,55.0,1026.8,,1023.7,,,,,,,0.0
11296,29980,99999,201708150500,211.0,7.0,,722.0,CLR,,,,23.9,,,,,0.0,,,,,60.0,55.0,1026.9,,1023.8,,,,,,,0.0
11297,29980,99999,201708150600,206.0,7.0,,722.0,SCT,,,,25.1,,,,,0.0,,,,0.0,62.0,54.0,1027.1,,1024.1,63.0,53.0,0.0,,,,0.0
11298,29980,99999,201708150700,212.0,9.0,16.0,722.0,SCT,,,,30.1,,,,,0.0,,,,,63.0,52.0,1027.3,,1024.2,,,,,,,0.0
11299,29980,99999,201708150800,193.0,13.0,17.0,722.0,CLR,,,,27.1,,,,,0.0,,,,,64.0,53.0,1027.5,,1024.5,,,,,,,0.0
11300,29980,99999,201708150900,200.0,9.0,,,,,,,21.9,,,,,0.0,,,,,66.0,52.0,1027.6,,1024.5,,,,,,,
11301,29980,99999,201708151000,187.0,13.0,19.0,722.0,CLR,,,,24.3,,,,,0.0,,,,,66.0,51.0,1027.4,,1024.4,,,,,,,0.0
11302,29980,99999,201708151100,190.0,12.0,19.0,722.0,CLR,,,,25.1,,,,,0.0,,,,,67.0,52.0,1027.4,,1024.4,,,,,,,0.0
11303,29980,99999,201708151300,184.0,9.0,14.0,722.0,CLR,,,,27.8,,,,,0.0,,,,,68.0,45.0,1026.8,,1023.8,,,,,,,0.0
11304,29980,99999,201708151400,199.0,9.0,14.0,722.0,CLR,,,,26.4,,,,,0.0,,,,,67.0,46.0,1026.5,,1023.5,,,,,,,0.0
11305,29980,99999,201708151500,160.0,7.0,,,,,,,31.2,,,,,0.0,,,,,68.0,47.0,1026.2,,1023.2,,,,,,,
11306,29980,99999,201708151600,140.0,9.0,13.0,722.0,CLR,,,,31.2,,,,,0.0,,,,,64.0,50.0,1026.0,,1022.9,,,,,,,0.0
11307,29980,99999,201708151700,113.0,8.0,,722.0,CLR,,,,31.2,,,,,0.0,,,,,62.0,51.0,1026.1,,1023.0,,,,,,,0.0
11308,29980,99999,201708152100,80.0,4.0,,,,,,,31.2,,,,,0.0,,,,,59.0,54.0,1025.0,,1021.9,,,,,,,
11309,29980,99999,201708152200,74.0,3.0,,722.0,SCT,,,,31.2,,,,,0.0,,,,,56.0,53.0,1024.9,,1021.9,,,,,,,0.0
11310,29980,99999,201708152300,103.0,4.0,,722.0,SCT,,,,26.4,,,,,0.0,,,,,55.0,53.0,1024.6,,1021.5,,,,,,,0.0
11311,29980,99999,201708160000,143.0,5.0,,722.0,CLR,,,,27.2,,,,,0.0,,,,0.0,56.0,54.0,1024.7,,1021.6,,,,,,,0.0
11312,29980,99999,201708160100,149.0,6.0,,55.0,BKN,,,,31.2,,,,,0.0,,,,,57.0,55.0,1024.5,,1021.4,,,,,,,0.0
11313,29980,99999,201708160200,120.0,6.0,,722.0,SCT,,,,31.2,,,,,0.0,,,,,56.0,53.0,1023.9,,1020.8,,,,,,,0.0
11314,29980,99999,201708160300,110.0,4.0,,,BKN,,,,31.2,,,,,0.0,,,,,57.0,55.0,1023.7,,1020.6,,,,,,,
11315,29980,99999,201708160400,112.0,3.0,,,BKN,,,,23.7,,,,,0.0,,,,,57.0,55.0,1023.5,,1020.5,,,,,,,0.0
11316,29980,99999,201708160500,120.0,4.0,,70.0,BKN,,,,24.5,,,,,0.0,,,,,61.0,57.0,1023.1,,1020.0,,,,,,,0.0
11317,29980,99999,201708160600,110.0,3.0,,70.0,BKN,,,,19.4,,,,,0.0,,,,0.0,63.0,57.0,1022.8,,1019.8,63.0,54.0,0.0,,,,0.0
11318,29980,99999,201708160700,148.0,8.0,12.0,70.0,BKN,,,,28.7,,,,,0.0,,,,,64.0,56.0,1022.9,,1019.8,,,,,,,0.0
11319,29980,99999,201708160800,140.0,7.0,,,BKN,,,,21.9,,,,,0.0,,,,,64.0,56.0,1022.7,,1019.7,,,,,,,
11320,29980,99999,201708160900,130.0,7.0,,,BKN,,,,21.9,,,,,0.0,,,,,66.0,55.0,1022.7,,1019.7,,,,,,,
11321,29980,99999,201708161000,106.0,8.0,,70.0,BKN,,,,31.2,,,,,0.0,,,,,65.0,55.0,1022.4,,1019.4,,,,,,,0.0
11322,29980,99999,201708161100,124.0,9.0,14.0,75.0,BKN,,,,24.7,,,,,0.0,,,,,65.0,56.0,1022.1,,1019.1,,,,,,,0.0
11323,29980,99999,201708161200,128.0,8.0,14.0,80.0,BKN,,,,24.0,,,,,0.0,,,,0.0,67.0,56.0,1021.6,,1018.6,,,,,,,0.0
11324,29980,99999,201708161300,140.0,9.0,18.0,80.0,BKN,,,,25.7,,,,,0.0,,,,,68.0,56.0,1021.4,,1018.3,,,,,,,0.0
11325,29980,99999,201708161400,141.0,9.0,18.0,80.0,BKN,,,,30.9,,,,,0.0,,,,,69.0,55.0,1021.0,,1018.0,,,,,,,0.0
11326,29980,99999,201708161500,150.0,11.0,,,BKN,,,,28.1,,,,,0.0,,,,,69.0,56.0,1020.6,,1017.6,,,,,,,
11327,29980,99999,201708161600,150.0,10.0,16.0,75.0,BKN,,,,31.2,,,,,0.0,,,,,67.0,55.0,1020.5,,1017.5,,,,,,,0.0
11328,29980,99999,201708161700,156.0,11.0,16.0,75.0,OVC,,,,31.2,,,,,0.0,,,,,67.0,55.0,1020.5,,1017.5,,,,,,,0.0
11329,29980,99999,201708161800,147.0,8.0,13.0,70.0,BKN,,,,31.2,,,,,0.0,,,,0.0,66.0,54.0,1020.6,,1017.6,69.0,63.0,0.0,,,,0.0
11330,29980,99999,201708161900,127.0,7.0,,70.0,BKN,,,,31.2,,,,,0.0,,,,,65.0,55.0,1020.5,,1017.5,,,,,,,0.0
11331,29980,99999,201708162000,120.0,7.0,,75.0,BKN,,,,31.2,,,,,0.0,,,,,65.0,54.0,1020.3,,1017.3,,,,,,,0.0
11332,29980,99999,201708162100,130.0,7.0,,,BKN,,,,31.2,,,,,0.0,,,,,65.0,55.0,1020.3,,1017.3,,,,,,,
11333,29980,99999,201708162200,143.0,6.0,,,BKN,,,,31.2,,,,,0.0,,,,,65.0,55.0,1020.3,,1017.3,,,,,,,0.0
11334,29980,99999,201708162300,222.0,7.0,,55.0,BKN,,,,25.4,,,,,61.0,,,,,63.0,57.0,1020.3,,1017.2,,,,,,,0.0
11335,29980,99999,201708170000,114.0,2.0,,60.0,BKN,,,,29.1,,,,,23.0,,,,8.0,64.0,57.0,1020.0,,1016.9,,,,,,,0.0
11336,29980,99999,201708170100,68.0,3.0,,60.0,OVC,,,,31.2,,,,,0.0,,,,,63.0,57.0,1019.9,,1016.8,,,,,,,0.0
11337,29980,99999,201708170200,54.0,4.0,,65.0,OVC,,,,31.2,,,,,0.0,,,,,63.0,56.0,1019.6,,1016.6,,,,,,,0.0
11338,29980,99999,201708170300,40.0,7.0,,,OVC,,,,28.1,,,,,0.0,,,,,63.0,56.0,1019.6,,1016.5,,,,,,,
11339,29980,99999,201708170400,72.0,6.0,,60.0,OVC,,,,31.2,,,,,0.0,,,,,63.0,56.0,1019.6,,1016.6,,,,,,,0.0
11340,29980,99999,201708170500,113.0,11.0,15.0,60.0,OVC,,,,21.6,,,,,0.0,,,,,63.0,57.0,1020.0,,1017.0,,,,,,,0.0
11341,29980,99999,201708170600,70.0,2.0,,60.0,OVC,,,,18.9,,,,,61.0,,,,6.0,64.0,59.0,1020.0,,1017.0,66.0,62.0,0.0,,,,0.0
11342,29980,99999,201708170700,87.0,3.0,,60.0,BKN,,,,13.7,,,,,52.0,,,,,64.0,60.0,1020.3,,1017.3,,,,,,,0.0
11343,29980,99999,201708170800,50.0,3.0,,,BKN,,,,16.4,,,,,61.0,,,,,65.0,60.0,1019.8,,1016.8,,,,,,,0.0
11344,29980,99999,201708170900,40.0,4.0,,,BKN,,,,18.8,,,,,61.0,,,,,66.0,60.0,1019.6,,1016.6,,,,,,,
11345,29980,99999,201708171000,42.0,5.0,,85.0,BKN,,,,27.0,,,,,23.0,,,,,69.0,59.0,1019.4,,1016.4,,,,,,,0.0
11346,29980,99999,201708171100,57.0,8.0,11.0,90.0,BKN,,,,25.9,,,,,0.0,,,,,71.0,59.0,1019.0,,1016.0,,,,,,,0.0
11347,29980,99999,201708171200,75.0,6.0,12.0,100.0,BKN,,,,24.6,,,,,0.0,,,,6.0,72.0,59.0,1018.6,,1015.6,,,,,,,0.0
11348,29980,99999,201708171300,95.0,8.0,12.0,100.0,BKN,,,,26.9,,,,,0.0,,,,,72.0,58.0,1018.3,,1015.4,,,,,,,0.0
11349,29980,99999,201708171400,84.0,10.0,15.0,100.0,BKN,,,,25.8,,,,,0.0,,,,,69.0,58.0,1018.1,,1015.1,,,,,,,0.0
11350,29980,99999,201708171500,80.0,9.0,,,,,,,28.1,,,,,0.0,,,,,70.0,58.0,1018.0,,1015.0,,,,,,,
11351,29980,99999,201708171600,99.0,6.0,,722.0,CLR,,,,23.6,,,,,0.0,,,,,70.0,59.0,1017.5,,1014.5,,,,,,,0.0
11352,29980,99999,201708171700,76.0,4.0,,75.0,BKN,,,,26.8,,,,,0.0,,,,,69.0,60.0,1017.3,,1014.3,,,,,,,0.0
11353,29980,99999,201708171800,70.0,7.0,12.0,722.0,SCT,,,,21.6,,,,,0.0,,,,0.0,67.0,61.0,1017.3,,1014.3,73.0,64.0,0.0,,,,0.0
11354,29980,99999,201708171900,3.0,3.0,,722.0,SCT,,,,17.0,,,,,0.0,,,,,66.0,60.0,1017.3,,1014.3,,,,,,,0.0
11355,29980,99999,201708172000,21.0,9.0,13.0,722.0,SCT,,,,17.9,,,,,0.0,,,,,65.0,61.0,1016.3,,1013.3,,,,,,,0.0
11356,29980,99999,201708172100,140.0,2.0,,,BKN,,,,11.2,,,,,0.0,,,,,64.0,60.0,1016.6,,1013.6,,,,,,,
11357,29980,99999,201708172200,35.0,3.0,,,BKN,,,,11.2,,,,,0.0,,,,,65.0,61.0,1016.3,,1013.3,,,,,,,0.0
11358,29980,99999,201708172300,49.0,2.0,,110.0,OVC,,,,9.5,,,,,0.0,,,,,64.0,61.0,1015.9,,1012.9,,,,,,,0.0
11359,29980,99999,201708180000,360.0,0.0,,70.0,BKN,,,,6.6,,,,,0.0,,,,0.0,63.0,61.0,1016.0,,1013.0,,,,,,,0.0
11360,29980,99999,201708180100,29.0,2.0,,8.0,BKN,,,,7.5,,,,,0.0,,,,,63.0,60.0,1015.9,,1012.9,,,,,,,0.0
11361,29980,99999,201708180200,349.0,1.0,,4.0,OVC,,,,5.8,,,,,10.0,,,,,62.0,60.0,1015.9,,1012.8,,,,,,,0.0
11362,29980,99999,201708180300,260.0,2.0,,,OVC,,,,5.0,,,,,10.0,,,,,62.0,60.0,1016.0,,1012.9,,,,,,,
11363,29980,99999,201708180400,345.0,3.0,,722.0,SCT,,,,5.9,,,,,0.0,,,,,64.0,61.0,1015.4,,1012.4,,,,,,,0.0
11364,29980,99999,201708180500,231.0,6.0,,5.0,BKN,,,,5.5,,,,,10.0,,,,,64.0,61.0,1015.7,,1012.7,,,,,,,0.0
11365,29980,99999,201708180600,165.0,3.0,,4.0,BKN,,,,4.4,,,,,10.0,,,,1.0,65.0,62.0,1015.8,,1012.8,68.0,61.0,0.0,,,,0.0
11366,29980,99999,201708180700,206.0,7.0,,3.0,OVC,,,,4.4,,,,,10.0,,,,,64.0,61.0,1016.0,,1013.0,,,,,,,0.0
11367,29980,99999,201708180800,207.0,10.0,17.0,4.0,BKN,,,,8.6,,,,,0.0,,,,,65.0,61.0,1016.1,,1013.1,,,,,,,0.0
11368,29980,99999,201708180900,210.0,13.0,,,OVC,,,,11.9,,,,,0.0,,,,,68.0,61.0,1016.2,,1013.2,,,,,,,
11369,29980,99999,201708181000,209.0,12.0,15.0,722.0,SCT,,,,17.0,,,,,0.0,,,,,67.0,59.0,1015.9,,1012.9,,,,,,,0.0
11370,29980,99999,201708181100,183.0,12.0,17.0,722.0,SCT,,,,20.1,,,,,0.0,,,,,67.0,59.0,1015.8,,1012.8,,,,,,,0.0
11371,29980,99999,201708181200,189.0,9.0,13.0,722.0,SCT,,,,20.1,,,,,0.0,,,,1.0,68.0,58.0,1015.5,,1012.5,,,,,,,0.0
11372,29980,99999,201708181300,186.0,8.0,11.0,722.0,SCT,,,,26.6,,,,,0.0,,,,,67.0,55.0,1015.2,,1012.2,,,,,,,0.0
11373,29980,99999,201708181400,194.0,8.0,12.0,722.0,SCT,,,,31.2,,,,,0.0,,,,,67.0,52.0,1015.0,,1012.0,,,,,,,0.0
11374,29980,99999,201708181500,220.0,4.0,,,BKN,,,,25.0,,,,,0.0,,,,,67.0,55.0,1014.4,,1011.5,,,,,,,
11375,29980,99999,201708181600,136.0,4.0,,70.0,BKN,,,,21.9,,,,,61.0,,,,,66.0,57.0,1014.2,,1011.2,,,,,,,0.0
11376,29980,99999,201708181700,142.0,10.0,14.0,,BKN,,,,29.2,,,,,22.0,,,,,64.0,57.0,1014.4,,1011.4,,,,,,,0.0
11377,29980,99999,201708181800,180.0,11.0,17.0,33.0,OVC,,,,22.5,,,,,81.0,,,,8.0,62.0,57.0,1014.5,,1011.5,70.0,62.0,0.0,,,,0.0
11378,29980,99999,201708181900,101.0,4.0,,32.0,OVC,,,,4.0,,,,,81.0,,,,,61.0,57.0,1013.9,,1010.9,,,,,,,0.0
11379,29980,99999,201708182000,85.0,7.0,,35.0,OVC,,,,25.8,,,,,23.0,,,,,61.0,58.0,1013.4,,1010.3,,,,,,,0.0
11380,29980,99999,201708182100,90.0,9.0,,,OVC,,,,28.1,,,,,0.0,,,,,62.0,58.0,1012.8,,1009.8,,,,,,,
11381,29980,99999,201708182200,107.0,8.0,11.0,22.0,BKN,,,,15.8,,,,,0.0,,,,,63.0,59.0,1012.6,,1009.6,,,,,,,0.0
11382,29980,99999,201708182300,164.0,7.0,12.0,14.0,BKN,,,,21.1,,,,,0.0,,,,,64.0,60.0,1012.3,,1009.3,,,,,,,0.0
11383,29980,99999,201708190000,191.0,10.0,17.0,11.0,BKN,,,,15.3,,,,,0.0,,,,8.0,64.0,60.0,1012.1,,1009.1,,,,,,,0.0
11384,29980,99999,201708190100,183.0,7.0,13.0,8.0,OVC,,,,11.2,,,,,0.0,,,,,63.0,61.0,1012.2,,1009.2,,,,,,,0.0
11385,29980,99999,201708190200,182.0,7.0,13.0,6.0,OVC,,,,11.2,,,,,0.0,,,,,64.0,61.0,1011.8,,1008.8,,,,,,,0.0
11386,29980,99999,201708190300,180.0,7.0,,,BKN,,,,11.2,,,,,0.0,,,,,63.0,60.0,1012.0,,1009.0,,,,,,,
11387,29980,99999,201708190400,171.0,6.0,,4.0,BKN,,,,11.1,,,,,0.0,,,,,64.0,61.0,1011.9,,1008.9,,,,,,,0.0
11388,29980,99999,201708190500,122.0,6.0,,5.0,BKN,,,,10.0,,,,,0.0,,,,,64.0,61.0,1011.5,,1008.5,,,,,,,0.0
11389,29980,99999,201708190600,125.0,7.0,11.0,3.0,BKN,,,,9.7,,,,,0.0,,,,0.0,64.0,61.0,1011.2,,1008.2,64.0,60.0,0.0,,,,0.0
11390,29980,99999,201708190700,112.0,9.0,13.0,,BKN,,,,15.8,,,,,0.0,,,,,64.0,60.0,1010.4,,1007.4,,,,,,,0.0
11391,29980,99999,201708190800,91.0,9.0,13.0,8.0,BKN,,,,4.0,,,,,82.0,,,,,64.0,60.0,1010.0,,1007.0,,,,,,,0.0
11392,29980,99999,201708190900,90.0,11.0,,,BKN,,,,16.2,,,,,0.0,,,,,66.0,62.0,1009.2,,1006.2,,,,,,,
11393,29980,99999,201708191000,78.0,12.0,19.0,6.0,BKN,,,,11.4,,,,,81.0,,,,,65.0,62.0,1008.6,,1005.6,,,,,,,0.0
11394,29980,99999,201708191100,79.0,10.0,18.0,65.0,BKN,,,,10.0,,,,,81.0,,,,,66.0,62.0,1007.8,,1004.8,,,,,,,0.0
11395,29980,99999,201708191200,84.0,8.0,11.0,18.0,BKN,,,,3.2,,,,,82.0,,,,8.0,66.0,63.0,1007.5,,1004.6,,,,,,,0.0
11396,29980,99999,201708191300,174.0,13.0,18.0,22.0,BKN,,,,9.8,,,,,23.0,,,,,69.0,65.0,1007.6,,1004.6,,,,,,,0.0
11397,29980,99999,201708191400,179.0,16.0,28.0,25.0,BKN,,,,12.9,,,,,0.0,,,,,71.0,64.0,1007.6,,1004.6,,,,,,,0.0
11398,29980,99999,201708191500,200.0,16.0,,,BKN,,,,18.8,,,,,23.0,,,,,69.0,60.0,1008.1,,1005.2,,,,,,,
11399,29980,99999,201708191600,208.0,16.0,26.0,,BKN,,,,30.2,,,,,0.0,,,,,65.0,59.0,1009.4,,1006.4,,,,,,,0.0
11400,29980,99999,201708191700,208.0,15.0,23.0,722.0,SCT,,,,25.5,,,,,0.0,,,,,64.0,59.0,1009.5,,1006.5,,,,,,,0.0
11401,29980,99999,201708191800,217.0,12.0,19.0,722.0,SCT,,,,24.7,,,,,0.0,,,,8.0,63.0,58.0,1009.7,,1006.7,72.0,63.0,0.0,,,,0.0
11402,29980,99999,201708191900,209.0,12.0,19.0,,BKN,,,,20.7,,,,,0.0,,,,,64.0,59.0,1010.6,,1007.6,,,,,,,0.0
11403,29980,99999,201708192000,209.0,11.0,20.0,,BKN,,,,17.8,,,,,0.0,,,,,64.0,59.0,1011.0,,1008.0,,,,,,,0.0
11404,29980,99999,201708192100,210.0,11.0,,,BKN,,,,18.8,,,,,0.0,,,,,63.0,58.0,1011.3,,1008.3,,,,,,,
11405,29980,99999,201708192200,204.0,13.0,20.0,,OVC,,,,15.5,,,,,0.0,,,,,63.0,59.0,1011.8,,1008.8,,,,,,,0.0
11406,29980,99999,201708192300,200.0,12.0,19.0,10.0,BKN,,,,12.3,,,,,0.0,,,,,63.0,60.0,1011.8,,1008.8,,,,,,,0.0
11407,29980,99999,201708200000,199.0,13.0,20.0,6.0,BKN,,,,10.0,,,,,0.0,,,,0.0,63.0,60.0,1012.0,,1009.0,,,,,,,0.0
11408,29980,99999,201708200100,205.0,14.0,22.0,6.0,OVC,,,,11.7,,,,,0.0,,,,,62.0,60.0,1012.3,,1009.2,,,,,,,0.0
11409,29980,99999,201708200200,202.0,15.0,19.0,7.0,BKN,,,,11.4,,,,,0.0,,,,,62.0,59.0,1012.3,,1009.3,,,,,,,0.0
11410,29980,99999,201708200300,200.0,13.0,,,,,,,13.1,,,,,0.0,,,,,61.0,58.0,1012.9,,1009.8,,,,,,,
11411,29980,99999,201708200400,209.0,12.0,19.0,722.0,CLR,,,,20.6,,,,,0.0,,,,,61.0,56.0,1013.4,,1010.3,,,,,,,0.0
11412,29980,99999,201708200500,208.0,10.0,14.0,722.0,CLR,,,,23.9,,,,,0.0,,,,,62.0,55.0,1013.8,,1010.8,,,,,,,0.0
11413,29980,99999,201708200600,217.0,9.0,17.0,722.0,CLR,,,,24.5,,,,,0.0,,,,0.0,64.0,54.0,1014.0,,1011.0,64.0,60.0,0.0,,,,0.0
11414,29980,99999,201708200700,183.0,10.0,17.0,722.0,SCT,,,,21.8,,,,,0.0,,,,,65.0,56.0,1014.3,,1011.3,,,,,,,0.0
11415,29980,99999,201708200800,181.0,14.0,21.0,722.0,SCT,,,,11.9,,,,,0.0,,,,,65.0,58.0,1014.8,,1011.8,,,,,,,0.0
11416,29980,99999,201708200900,180.0,11.0,,,BKN,,,,18.1,,,,,0.0,,,,,65.0,59.0,1015.1,,1012.1,,,,,,,
11417,29980,99999,201708201000,190.0,19.0,28.0,722.0,SCT,,,,17.4,,,,,0.0,,,,,65.0,58.0,1015.1,,1012.1,,,,,,,0.0
11418,29980,99999,201708201100,192.0,18.0,25.0,722.0,CLR,,,,24.3,,,,,0.0,,,,,67.0,56.0,1015.4,,1012.4,,,,,,,0.0
11419,29980,99999,201708201200,201.0,17.0,23.0,722.0,SCT,,,,21.5,,,,,0.0,,,,0.0,66.0,56.0,1015.3,,1012.3,,,,,,,0.0
11420,29980,99999,201708201300,213.0,13.0,18.0,18.0,BKN,,,,8.4,,,,,61.0,,,,,61.0,57.0,1015.6,,1012.5,,,,,,,0.0
11421,29980,99999,201708201400,215.0,12.0,17.0,722.0,SCT,,,,24.9,,,,,22.0,,,,,65.0,56.0,1015.3,,1012.3,,,,,,,0.0
11422,29980,99999,201708201500,230.0,11.0,,722.0,SCT,,,,28.1,,,,,0.0,,,,,64.0,55.0,1015.0,,1012.0,,,,,,,
11423,29980,99999,201708201600,212.0,12.0,17.0,,BKN,,,,28.3,,,,,0.0,,,,,64.0,55.0,1014.8,,1011.8,,,,,,,0.0
11424,29980,99999,201708201700,205.0,10.0,15.0,722.0,SCT,,,,28.9,,,,,0.0,,,,,63.0,54.0,1014.8,,1011.8,,,,,,,0.0
11425,29980,99999,201708201800,193.0,9.0,13.0,,BKN,,,,25.9,,,,,0.0,,,,8.0,61.0,55.0,1015.0,,1011.9,68.0,61.0,0.0,,,,0.0
11426,29980,99999,201708201900,184.0,6.0,,,BKN,,,,26.1,,,,,0.0,,,,,60.0,56.0,1015.0,,1011.9,,,,,,,0.0
11427,29980,99999,201708202000,187.0,6.0,,,BKN,,,,24.6,,,,,0.0,,,,,61.0,56.0,1014.7,,1011.6,,,,,,,0.0
11428,29980,99999,201708202100,200.0,4.0,,,BKN,,,,28.1,,,,,0.0,,,,,61.0,56.0,1014.4,,1011.3,,,,,,,
11429,29980,99999,201708202200,193.0,6.0,,,BKN,,,,20.4,,,,,0.0,,,,,60.0,57.0,1014.1,,1011.0,,,,,,,0.0
11430,29980,99999,201708202300,217.0,7.0,,,BKN,,,,15.7,,,,,0.0,,,,,60.0,57.0,1014.1,,1011.0,,,,,,,0.0
11431,29980,99999,201708210000,174.0,4.0,,,BKN,,,,17.8,,,,,0.0,,,,0.0,59.0,57.0,1014.0,,1011.0,,,,,,,0.0
11432,29980,99999,201708210100,179.0,6.0,,,BKN,,,,14.3,,,,,0.0,,,,,59.0,57.0,1013.9,,1010.9,,,,,,,0.0
